,法國,德國,印度,義大利,日本,南韓,西班牙,台灣,美國,英國
2023-02-15,19819830.0,17814765.0,20248949.0,8781990.0,5732291.0,1555550.0,7631000.0,37367.0,37977118.0,10038941.0
2023-02-16,19834473.0,17856828.0,20310463.0,8803342.0,5741900.0,1559747.0,7646661.0,37367.0,38040927.0,10056509.0
2023-02-17,19872915.0,17899848.0,20329209.0,8816566.0,5759489.0,1571569.0,7672145.0,37497.0,38123808.0,10070132.0
2023-02-18,19911160.0,17933322.0,20378439.0,8832451.0,5770941.0,1575780.0,7684908.0,38281.0,38210598.0,10089821.0
2023-02-19,19960786.0,17946729.0,20425411.0,8842900.0,5772565.0,1590114.0,7698873.0,38281.0,38278328.0,10102304.0
2023-02-20,19999624.0,17998337.0,20461511.0,8874046.0,5784289.0,1597711.0,7712539.0,38281.0,38346584.0,10137801.0
2023-02-21,20032912.0,18033527.0,20502402.0,8876102.0,5805624.0,1606344.0,7712539.0,38281.0,38430848.0,10144930.0
2023-02-22,20075844.0,18066369.0,20538620.0,8901368.0,5810538.0,1608043.0,7726245.0,38281.0,38484623.0,10170579.0
2023-02-23,20088952.0,18092624.0,20572274.0,8916617.0,5818581.0,1621327.0,7750661.0,38747.0,38540150.0,10178091.0
2023-02-24,20153897.0,18122643.0,20612380.0,8922037.0,5832532.0,1627371.0,7760467.0,38747.0,38624440.0,10203107.0
2023-02-25,20189617.0,18165490.0,20658480.0,8936684.0,5853195.0,1635332.0,7771179.0,40365.0,38727017.0,10231171.0
2023-02-26,20213143.0,18185668.0,20691106.0,8967247.0,5860093.0,1644569.0,7792121.0,40506.0,38788128.0,10251653.0
2023-02-27,20266475.0,18208165.0,20706204.0,8982519.0,5873279.0,1648931.0,7807311.0,40506.0,38876316.0,10262857.0
2023-02-28,20287495.0,18263361.0,20776363.0,8998049.0,5891442.0,1659135.0,7807311.0,40969.0,38921091.0,10278638.0
2023-03-01,20323082.0,18289860.0,20786565.0,9008342.0,5891927.0,1665102.0,7823409.0,40969.0,39020675.0,10296528.0
2023-03-02,20351651.0,18325455.0,20840878.0,9015778.0,5907433.0,1679767.0,7834157.0,40969.0,39089921.0,10317144.0
2023-03-03,20390430.0,18347839.0,20861517.0,9042590.0,5926454.0,1679767.0,7862546.0,40969.0,39118810.0,10325160.0
2023-03-04,20440420.0,18377867.0,20918283.0,9050320.0,5937970.0,1692004.0,7862546.0,40969.0,39235346.0,10354329.0
2023-03-05,20464341.0,18433756.0,20957029.0,9073836.0,5941838.0,1696112.0,7877911.0,42146.0,39262564.0,10369729.0
2023-03-06,20515480.0,18464435.0,21003121.0,9083100.0,5965706.0,1705891.0,7889021.0,42146.0,39354531.0,10379506.0
2023-03-07,20535269.0,18474842.0,21038336.0,9110259.0,5977205.0,1711416.0,7907593.0,42146.0,39416308.0,10398274.0
2023-03-08,20600922.0,18513754.0,21074086.0,9115098.0,5979017.0,1720237.0,7926067.0,42146.0,39484542.0,10426169.0
2023-03-09,20623777.0,18552661.0,21099106.0,9128723.0,5999868.0,1729886.0,7939782.0,42246.0,39597529.0,10433425.0
